Video ID,Title,Views,Likes,Comments,Channel Title,Channel Subscribers,Video Category,Duration,Publish Date,Comment Author,Comment Text,Video Link
gV0jPbb-qj0,Skills Required to Get Data Analyst Jobs | Data Analyst Skills | Intellipaat #Shorts #DataAnlayst,997419,39139,78,Intellipaat,11500000,Education,0:00:54,2024-09-18T13:00:43.000Z,@muskanyadav2660,Can commerce students also do this  job ???,https://www.youtube.com/watch?v=gV0jPbb-qj0
gV0jPbb-qj0,Skills Required to Get Data Analyst Jobs | Data Analyst Skills | Intellipaat #Shorts #DataAnlayst,997419,39139,78,Intellipaat,11500000,Education,0:00:54,2024-09-18T13:00:43.000Z,@rahulnair4835,"Whenever i look at data, i can't understand what are the questions i should ask my data, where should i start my anslysis. What should i do?",https://www.youtube.com/watch?v=gV0jPbb-qj0
gV0jPbb-qj0,Skills Required to Get Data Analyst Jobs | Data Analyst Skills | Intellipaat #Shorts #DataAnlayst,997419,39139,78,Intellipaat,11500000,Education,0:00:54,2024-09-18T13:00:43.000Z,@Game_killer_page,Data analyst like starbucks on every corner😂,https://www.youtube.com/watch?v=gV0jPbb-qj0
gV0jPbb-qj0,Skills Required to Get Data Analyst Jobs | Data Analyst Skills | Intellipaat #Shorts #DataAnlayst,997419,39139,78,Intellipaat,11500000,Education,0:00:54,2024-09-18T13:00:43.000Z,@DineshRoy-fl1jw,How much English is required for data analytics reply me sir,https://www.youtube.com/watch?v=gV0jPbb-qj0
gV0jPbb-qj0,Skills Required to Get Data Analyst Jobs | Data Analyst Skills | Intellipaat #Shorts #DataAnlayst,997419,39139,78,Intellipaat,11500000,Education,0:00:54,2024-09-18T13:00:43.000Z,@SumathiNivi,Course brochure,https://www.youtube.com/watch?v=gV0jPbb-qj0
ChlABeScF88,🤯Reality of data analyst jobs #dataanalyst #dataanalysis #data,107726,4531,35,Sujay Nadkarni,9930,People & Blogs,0:00:43,2023-03-15T15:23:38.000Z,@alexwiuop4336,is bio students go for this field,https://www.youtube.com/watch?v=ChlABeScF88
ChlABeScF88,🤯Reality of data analyst jobs #dataanalyst #dataanalysis #data,107726,4531,35,Sujay Nadkarni,9930,People & Blogs,0:00:43,2023-03-15T15:23:38.000Z,@muhammadadeel-d3t2s,Your role starts when you receive the data sometimes you need to collect it  by your self and the Answers to their questions is in the data analyst job but you do the visualization so the managers will see the stats,https://www.youtube.com/watch?v=ChlABeScF88
ChlABeScF88,🤯Reality of data analyst jobs #dataanalyst #dataanalysis #data,107726,4531,35,Sujay Nadkarni,9930,People & Blogs,0:00:43,2023-03-15T15:23:38.000Z,@muhammadadeel-d3t2s,Soft skills,https://www.youtube.com/watch?v=ChlABeScF88
ChlABeScF88,🤯Reality of data analyst jobs #dataanalyst #dataanalysis #data,107726,4531,35,Sujay Nadkarni,9930,People & Blogs,0:00:43,2023-03-15T15:23:38.000Z,@POOJABHISE-u7c,Can I got Job as data analyst even am in undergraduate,https://www.youtube.com/watch?v=ChlABeScF88
ChlABeScF88,🤯Reality of data analyst jobs #dataanalyst #dataanalysis #data,107726,4531,35,Sujay Nadkarni,9930,People & Blogs,0:00:43,2023-03-15T15:23:38.000Z,@GaurangJoshi-l7z,Maybe be more specific next time,https://www.youtube.com/watch?v=ChlABeScF88
CMGuDZWngHk,Fastest way to become a Data Analyst in 2025 and actually get a Job|,74084,3434,129,Sahil Gogna,21000,Education,0:11:32,2024-12-11T14:55:56.000Z,@anonymous-cn2le,Mera career 60% hi nenhi hey... Toh kya mein data science course karke job mil sakta hey...?,https://www.youtube.com/watch?v=CMGuDZWngHk
CMGuDZWngHk,Fastest way to become a Data Analyst in 2025 and actually get a Job|,74084,3434,129,Sahil Gogna,21000,Education,0:11:32,2024-12-11T14:55:56.000Z,@tusharjeena7081,Sir is Certificate is important  applying for Data analyst role ?,https://www.youtube.com/watch?v=CMGuDZWngHk
CMGuDZWngHk,Fastest way to become a Data Analyst in 2025 and actually get a Job|,74084,3434,129,Sahil Gogna,21000,Education,0:11:32,2024-12-11T14:55:56.000Z,@sheenasharma3876,Or muje isme confuse ho raha hai data analytics mae non it field background sia hu,https://www.youtube.com/watch?v=CMGuDZWngHk
CMGuDZWngHk,Fastest way to become a Data Analyst in 2025 and actually get a Job|,74084,3434,129,Sahil Gogna,21000,Education,0:11:32,2024-12-11T14:55:56.000Z,@sheenasharma3876,"Heloo sir 
Sir mari maths weak hai prr muje yee course karna hai maths ko muje i mprove karna hai  maths ka hmm koi course krr sakte hai",https://www.youtube.com/watch?v=CMGuDZWngHk
CMGuDZWngHk,Fastest way to become a Data Analyst in 2025 and actually get a Job|,74084,3434,129,Sahil Gogna,21000,Education,0:11:32,2024-12-11T14:55:56.000Z,@AniRaj-m3m,Thanks for uploading a video in Hindi while in Canada.,https://www.youtube.com/watch?v=CMGuDZWngHk
-DwpkgtJjGw,Data Analyst vs Business Analyst,101958,5801,46,Alex The Analyst,973000,Education,0:00:59,2023-10-13T13:37:21.000Z,@earthsteward9,Which one is more likely to find work as a freelancer?,https://www.youtube.com/watch?v=-DwpkgtJjGw
-DwpkgtJjGw,Data Analyst vs Business Analyst,101958,5801,46,Alex The Analyst,973000,Education,0:00:59,2023-10-13T13:37:21.000Z,@Naija_TopTrendz,"Hi, please can you recommend a job ready business analytics training I can apply to?",https://www.youtube.com/watch?v=-DwpkgtJjGw
-DwpkgtJjGw,Data Analyst vs Business Analyst,101958,5801,46,Alex The Analyst,973000,Education,0:00:59,2023-10-13T13:37:21.000Z,@82Kireeti,"Can u explain the process from when u get assigned to a project to finishing it, I mean the tasks in between doing projects?",https://www.youtube.com/watch?v=-DwpkgtJjGw
-DwpkgtJjGw,Data Analyst vs Business Analyst,101958,5801,46,Alex The Analyst,973000,Education,0:00:59,2023-10-13T13:37:21.000Z,@jejaramillo,"I’m currently a Business Analyst. I use a lot of Excel and pull reports from tableau. I work with internal team, so my director will request a report and I send it to them or sales team. I would like to be Data Analyst within the company I currently work for as they get paid more. Any tips? I’m a contractor and I have taken a data analytics bootcamp.",https://www.youtube.com/watch?v=-DwpkgtJjGw
-DwpkgtJjGw,Data Analyst vs Business Analyst,101958,5801,46,Alex The Analyst,973000,Education,0:00:59,2023-10-13T13:37:21.000Z,@kaelx1233,"Thanks Alex, you're the best 👍👍👍",https://www.youtube.com/watch?v=-DwpkgtJjGw
QBQWZjvwAR0,What Does a Data Analyst Actually Do? | Salary &amp; Job Role 🤔,313343,12754,289,Learn With Lokesh Lalwani,1190000,Education,0:16:54,2023-11-03T12:30:11.000Z,@learnwithlokeshlalwani,Here is a link to my Free Masterclass : 🔥 https://event.webinarjam.com/register/14/691x7b2 🔥,https://www.youtube.com/watch?v=QBQWZjvwAR0
QBQWZjvwAR0,What Does a Data Analyst Actually Do? | Salary &amp; Job Role 🤔,313343,12754,289,Learn With Lokesh Lalwani,1190000,Education,0:16:54,2023-11-03T12:30:11.000Z,@morandofficial6987,Package details b share kren k charges kis hisab sa hongye,https://www.youtube.com/watch?v=QBQWZjvwAR0
QBQWZjvwAR0,What Does a Data Analyst Actually Do? | Salary &amp; Job Role 🤔,313343,12754,289,Learn With Lokesh Lalwani,1190000,Education,0:16:54,2023-11-03T12:30:11.000Z,@DataAnalyticsGuru,Helpful video,https://www.youtube.com/watch?v=QBQWZjvwAR0
QBQWZjvwAR0,What Does a Data Analyst Actually Do? | Salary &amp; Job Role 🤔,313343,12754,289,Learn With Lokesh Lalwani,1190000,Education,0:16:54,2023-11-03T12:30:11.000Z,@free-fire_anystd.,Kudos; going for your free class.,https://www.youtube.com/watch?v=QBQWZjvwAR0
QBQWZjvwAR0,What Does a Data Analyst Actually Do? | Salary &amp; Job Role 🤔,313343,12754,289,Learn With Lokesh Lalwani,1190000,Education,0:16:54,2023-11-03T12:30:11.000Z,@chitrangadapattnaik7526,https://youtu.be/l-WcQcvx9Qk?si=WNw9rZLy9VUydLKX,https://www.youtube.com/watch?v=QBQWZjvwAR0
QYBvxZVO7ls,Average salary of a Data Analyst #codebasics #data #dataanalyst #datascientist,22055,935,17,codebasics,1210000,Education,0:00:55,2024-07-24T12:30:32.000Z,@saurabh_chaudhary28,Sir koi aisa skill batao jisme paisa jyada ho plzz replyy sirr tech job plzz,https://www.youtube.com/watch?v=QYBvxZVO7ls
QYBvxZVO7ls,Average salary of a Data Analyst #codebasics #data #dataanalyst #datascientist,22055,935,17,codebasics,1210000,Education,0:00:55,2024-07-24T12:30:32.000Z,@edydossantos,These salaries are better than in South America. Are those local or outsourced from 1st world country?,https://www.youtube.com/watch?v=QYBvxZVO7ls
QYBvxZVO7ls,Average salary of a Data Analyst #codebasics #data #dataanalyst #datascientist,22055,935,17,codebasics,1210000,Education,0:00:55,2024-07-24T12:30:32.000Z,@westnewstrending-usukeu8338,But there is no job as a fresher,https://www.youtube.com/watch?v=QYBvxZVO7ls
QYBvxZVO7ls,Average salary of a Data Analyst #codebasics #data #dataanalyst #datascientist,22055,935,17,codebasics,1210000,Education,0:00:55,2024-07-24T12:30:32.000Z,@SK-ch1rd,"Hi sir, I would like to give a small reality check on hiring part based on my personal experience, so basically Im a Chennai based guy and I did my graduation at 2022 on EEE dept, due to covid 2020 my clg started functioning with online classes till I finish my graduation, during my 8th semester of my course I actually joined internship on a company located at Chennai, there I was given training on Data Science and analytics skills and after 2 months of basic training I was given a capstone project on ML development, so after 6 months based on performance review I was given offer letter in the same company as Trainee software engineer designation and sadly there were no projects from client side and all I had to do was build my self own projects, after 8 months due to some uncertain issues I had to take break from the company in order to support my family in person so after that its been almost 1.5 years I have been hunting the job in Business Intelligence and Data Analytics vigorously, one thing I noticed was despite having bunch of strong portfolio projects built with multiple tools and skills like SQL, Tableau, Power Bi, Python, Excel, Looker studio and SSIS ETL I have been receiving many rejections and most of the feedbacks were like “Although Im having the potential skills for the profile, but there is lack of experience in handling client class so team had to take a tough decision on this part”. So what Im trying to tell is you actually state that portfolio projects are the key aspects that can provide alternate solution to lack of work experience, but in reality all my rejection were stated that they are impressed with portfolio projects but that doesn’t equalise the work experience. Despite of having 1 year of employment history in the industry along with another 1 and half years with building self projects Im facing rejections kind of this and mostly these opportunities were actually I was receiving from my same location (Chennai) and which recruiters they them self shown called me by seeing my profile on naukri and many applications that is applied were rejected straightly through the system. So I would like to know which is true, your channel states freshers can have chances in Data Analytics career but in my story every Hiring managers provide me rejection with a feedback that they required experienced candidates with real work experience projects not with the portfolio thing kindly provide guidance on this topic :) 
Thanks",https://www.youtube.com/watch?v=QYBvxZVO7ls
QYBvxZVO7ls,Average salary of a Data Analyst #codebasics #data #dataanalyst #datascientist,22055,935,17,codebasics,1210000,Education,0:00:55,2024-07-24T12:30:32.000Z,@TheViral_fyp,Bhaiya gate cse ke liye koi coaching suggest kar do,https://www.youtube.com/watch?v=QYBvxZVO7ls
RaQf6cRyHBY,🔥Data Scientist Vs Data Analyst | Who is Best: Data Analyst or Scientist? | Intellipaat #Shorts,27247,855,38,Intellipaat,11500000,Education,0:00:50,2024-10-18T12:30:32.000Z,@ProudEnglishman-g1c,"A physics + mathematics student here! We are taught to deal with python and database management systems and we build models to explain physical phenomena using python language, mathematics and statistics. So I think being a data scientist is the best job for us other than being a scientist. We only have to learn about business in addition. Hope an Mba after MS would help!!",https://www.youtube.com/watch?v=RaQf6cRyHBY
RaQf6cRyHBY,🔥Data Scientist Vs Data Analyst | Who is Best: Data Analyst or Scientist? | Intellipaat #Shorts,27247,855,38,Intellipaat,11500000,Education,0:00:50,2024-10-18T12:30:32.000Z,@KarthikHR-if4ry,data scientist,https://www.youtube.com/watch?v=RaQf6cRyHBY
RaQf6cRyHBY,🔥Data Scientist Vs Data Analyst | Who is Best: Data Analyst or Scientist? | Intellipaat #Shorts,27247,855,38,Intellipaat,11500000,Education,0:00:50,2024-10-18T12:30:32.000Z,@imtiyazahmedkhan9597,Meanwhile Data Engineer in the corner 😶‍🌫️🤠😎,https://www.youtube.com/watch?v=RaQf6cRyHBY
RaQf6cRyHBY,🔥Data Scientist Vs Data Analyst | Who is Best: Data Analyst or Scientist? | Intellipaat #Shorts,27247,855,38,Intellipaat,11500000,Education,0:00:50,2024-10-18T12:30:32.000Z,@Ig_vibes_on,I don't know what to do ? Become an Data scientist 😢,https://www.youtube.com/watch?v=RaQf6cRyHBY
RaQf6cRyHBY,🔥Data Scientist Vs Data Analyst | Who is Best: Data Analyst or Scientist? | Intellipaat #Shorts,27247,855,38,Intellipaat,11500000,Education,0:00:50,2024-10-18T12:30:32.000Z,@manojmeena6221,I'm persuing data science certification course Should I do internship from atmospheric research testbed facility centre which is in my village so that i can earn more as a fresher in industry,https://www.youtube.com/watch?v=RaQf6cRyHBY
1oHqhuzGmmg,Is it TOO LATE to Become a Data Analyst in 2025?,8583,353,39,Lore So What,111000,Education,0:06:25,2025-01-30T13:45:01.000Z,@Its_paresh2901,I am from non it background so it worthy to start data analyst journey for me,https://www.youtube.com/watch?v=1oHqhuzGmmg
1oHqhuzGmmg,Is it TOO LATE to Become a Data Analyst in 2025?,8583,353,39,Lore So What,111000,Education,0:06:25,2025-01-30T13:45:01.000Z,@samanthaleiva2697,Gracias por poner el video en español ❤,https://www.youtube.com/watch?v=1oHqhuzGmmg
1oHqhuzGmmg,Is it TOO LATE to Become a Data Analyst in 2025?,8583,353,39,Lore So What,111000,Education,0:06:25,2025-01-30T13:45:01.000Z,@ashalonchiq,"Hello. American here and im annoyed at the joke my current administration is making of the value of data. Specifically blaming DEI hires for the tragedy near the Potomac River. It doesnt take a genius to examine the applicant data and come to a conclusion about what metrics were used to hire an applicant. Of course this would need to be done for each position. Im sure there is a database of this information but that fascist pathetic excuse of a president will reject reason. I feel bad for DA in the federal government.

Thank you for your video because it reassures what most of novice DAs have been questioning about AI.",https://www.youtube.com/watch?v=1oHqhuzGmmg
1oHqhuzGmmg,Is it TOO LATE to Become a Data Analyst in 2025?,8583,353,39,Lore So What,111000,Education,0:06:25,2025-01-30T13:45:01.000Z,@ArjunKumar-fl7wc,More explore more about DA And BA jobs,https://www.youtube.com/watch?v=1oHqhuzGmmg
1oHqhuzGmmg,Is it TOO LATE to Become a Data Analyst in 2025?,8583,353,39,Lore So What,111000,Education,0:06:25,2025-01-30T13:45:01.000Z,@user-Anfal1111,Thanks for this information you encourage us to work and achieve ambition in this field from sudan,https://www.youtube.com/watch?v=1oHqhuzGmmg
bCLBdxfe57o,Data Analyst Roadmap 2024 | Data Analyst Weekly Study Plan | Free Resources to Become Data Analyst,508608,14252,480,codebasics,1210000,Education,0:29:05,2023-12-22T13:30:12.000Z,@nameless_indian,Is this field still relevant in 2025? I am a chartered accountant and would like to learn data science. Do you know if I can do it or is it only for the engineers?,https://www.youtube.com/watch?v=bCLBdxfe57o
bCLBdxfe57o,Data Analyst Roadmap 2024 | Data Analyst Weekly Study Plan | Free Resources to Become Data Analyst,508608,14252,480,codebasics,1210000,Education,0:29:05,2023-12-22T13:30:12.000Z,@Nancy0417,"Sir, can you please let me know is experience important in such domain, What if a person with year gap want to enter in such domain because I have networking experience but not analyst experience.",https://www.youtube.com/watch?v=bCLBdxfe57o
bCLBdxfe57o,Data Analyst Roadmap 2024 | Data Analyst Weekly Study Plan | Free Resources to Become Data Analyst,508608,14252,480,codebasics,1210000,Education,0:29:05,2023-12-22T13:30:12.000Z,@vuyokazimakhosi8093,I would like to join the boot camp but I want to know how interactive are these sessions?. How often do you meet with us virtually and we discuss challenges for example? Do we meet other people and do a group work?,https://www.youtube.com/watch?v=bCLBdxfe57o
bCLBdxfe57o,Data Analyst Roadmap 2024 | Data Analyst Weekly Study Plan | Free Resources to Become Data Analyst,508608,14252,480,codebasics,1210000,Education,0:29:05,2023-12-22T13:30:12.000Z,@SakshiKaushal-p1c,"coming here in 2025, let's go!",https://www.youtube.com/watch?v=bCLBdxfe57o
bCLBdxfe57o,Data Analyst Roadmap 2024 | Data Analyst Weekly Study Plan | Free Resources to Become Data Analyst,508608,14252,480,codebasics,1210000,Education,0:29:05,2023-12-22T13:30:12.000Z,@satdiva,"Sir, would you please include on your 4.0 Data Analisis Bootcamp ways we can do bussiness without being on a Job.
Ways we can apply and provide services. Thank You",https://www.youtube.com/watch?v=bCLBdxfe57o
t2oOFs4WgI0,Beyond the Numbers: A Data Analyst Journey | Anna Leach | TEDxPSU,927261,33709,3258,TEDx Talks,42400000,Nonprofits & Activism,0:13:42,2018-03-02T16:36:50.000Z,@okoroestherchiamaka1027,"Such a wonderful talk! I'm sure you already know how I got here...
Congrats to us!",https://www.youtube.com/watch?v=t2oOFs4WgI0
t2oOFs4WgI0,Beyond the Numbers: A Data Analyst Journey | Anna Leach | TEDxPSU,927261,33709,3258,TEDx Talks,42400000,Nonprofits & Activism,0:13:42,2018-03-02T16:36:50.000Z,@isaacquarshie2310,made it to graduation lol Keep pushing guys,https://www.youtube.com/watch?v=t2oOFs4WgI0
t2oOFs4WgI0,Beyond the Numbers: A Data Analyst Journey | Anna Leach | TEDxPSU,927261,33709,3258,TEDx Talks,42400000,Nonprofits & Activism,0:13:42,2018-03-02T16:36:50.000Z,@llcbiz123,Here from Google Analytics Cert via CourseRA 2024-2025 🎉!! Congratulations to everyone for making it this far. Let’s keep going!! We got this,https://www.youtube.com/watch?v=t2oOFs4WgI0
t2oOFs4WgI0,Beyond the Numbers: A Data Analyst Journey | Anna Leach | TEDxPSU,927261,33709,3258,TEDx Talks,42400000,Nonprofits & Activism,0:13:42,2018-03-02T16:36:50.000Z,@FlávioOliver78,the Google Data analysis course  brought me her .,https://www.youtube.com/watch?v=t2oOFs4WgI0
t2oOFs4WgI0,Beyond the Numbers: A Data Analyst Journey | Anna Leach | TEDxPSU,927261,33709,3258,TEDx Talks,42400000,Nonprofits & Activism,0:13:42,2018-03-02T16:36:50.000Z,@ehieduvictory1303,"Please for those taking the Google analytics course, after completion, how do you get your certificate?

Thank you for your response 🙏",https://www.youtube.com/watch?v=t2oOFs4WgI0
aPlPN28rubs,Data Analyst Salary in India | Skills Required to Become a Data Analyst | Data Analyst Job,193155,8402,58,upGrad,218000,Education,0:01:00,2024-09-27T12:03:24.000Z,@upGrad_edu,Discover everything you need to know about our comprehensive Data Science course—visit https://www.upgrad.com/data-science-masters-degree-ljmu/?utm_source=OYOUTUBE&utm_medium=OYT&utm_campaign=IND_ACQ_Web_OYoutube_OYT_ALL_ALL_ALL_aPlPN28rubs_comment today and start your journey toward mastering data science!,https://www.youtube.com/watch?v=aPlPN28rubs
aPlPN28rubs,Data Analyst Salary in India | Skills Required to Become a Data Analyst | Data Analyst Job,193155,8402,58,upGrad,218000,Education,0:01:00,2024-09-27T12:03:24.000Z,@vaayuxyt910,Graduation mandatory hai kya ???,https://www.youtube.com/watch?v=aPlPN28rubs
aPlPN28rubs,Data Analyst Salary in India | Skills Required to Become a Data Analyst | Data Analyst Job,193155,8402,58,upGrad,218000,Education,0:01:00,2024-09-27T12:03:24.000Z,@Aayas99,Graduation mandatory he?,https://www.youtube.com/watch?v=aPlPN28rubs
aPlPN28rubs,Data Analyst Salary in India | Skills Required to Become a Data Analyst | Data Analyst Job,193155,8402,58,upGrad,218000,Education,0:01:00,2024-09-27T12:03:24.000Z,@rahulkumar-sq7lv,Koi job lgwado data analyst ka course kra h or job nhi mil rhi kahi b,https://www.youtube.com/watch?v=aPlPN28rubs
aPlPN28rubs,Data Analyst Salary in India | Skills Required to Become a Data Analyst | Data Analyst Job,193155,8402,58,upGrad,218000,Education,0:01:00,2024-09-27T12:03:24.000Z,@shashanksharma99,He didn't mention excel which one uses the most,https://www.youtube.com/watch?v=aPlPN28rubs
8YeAl-Qn_Nk,Data Analyst Job Updates for Freshers #dataanalyst #shorts,52157,2285,75,Top VarSity,96600,Education,0:00:27,2023-10-15T15:54:08.000Z,@TopVarSity,"Hi everyone!

 It seems the link in the description isn't working. Please join our Telegram group to access the link.

 Thank you for your understanding!",https://www.youtube.com/watch?v=8YeAl-Qn_Nk
8YeAl-Qn_Nk,Data Analyst Job Updates for Freshers #dataanalyst #shorts,52157,2285,75,Top VarSity,96600,Education,0:00:27,2023-10-15T15:54:08.000Z,@MonuDonu-g8h,Hello... Location?,https://www.youtube.com/watch?v=8YeAl-Qn_Nk
8YeAl-Qn_Nk,Data Analyst Job Updates for Freshers #dataanalyst #shorts,52157,2285,75,Top VarSity,96600,Education,0:00:27,2023-10-15T15:54:08.000Z,@umesh9630,No jobs for data analysis even experienced candidates,https://www.youtube.com/watch?v=8YeAl-Qn_Nk
8YeAl-Qn_Nk,Data Analyst Job Updates for Freshers #dataanalyst #shorts,52157,2285,75,Top VarSity,96600,Education,0:00:27,2023-10-15T15:54:08.000Z,@harekrishnapvcreations2280,Interested,https://www.youtube.com/watch?v=8YeAl-Qn_Nk
8YeAl-Qn_Nk,Data Analyst Job Updates for Freshers #dataanalyst #shorts,52157,2285,75,Top VarSity,96600,Education,0:00:27,2023-10-15T15:54:08.000Z,@L_ateff,"Mam,if I add the experience year is fresher is it right?",https://www.youtube.com/watch?v=8YeAl-Qn_Nk
uwe8C7K8fXY,Beginner to PRO Data Analysis with Power BI - Full Length Course (with sample files!),849795,24471,964,Chandoo,714000,Science & Technology,0:42:50,2022-02-15T08:00:15.000Z,@masterexcel5762,The best video I have ever watched using power bi to anlyz a date. Thank U Chandoo,https://www.youtube.com/watch?v=uwe8C7K8fXY
uwe8C7K8fXY,Beginner to PRO Data Analysis with Power BI - Full Length Course (with sample files!),849795,24471,964,Chandoo,714000,Science & Technology,0:42:50,2022-02-15T08:00:15.000Z,@neerajkapoor1050,Solid and compact learning tutorial on power bi - earlier i watched the video and did not downloaded the files... but i again came - downloaded the files and then checked the video again - it resulted in learning enjoyable.,https://www.youtube.com/watch?v=uwe8C7K8fXY
uwe8C7K8fXY,Beginner to PRO Data Analysis with Power BI - Full Length Course (with sample files!),849795,24471,964,Chandoo,714000,Science & Technology,0:42:50,2022-02-15T08:00:15.000Z,@msadlsuust,I''m basically a business analyst but I was tasked to do PowerBI Dashboards which led me to this video! Thank you Chandu! This video gave me a clear understanding of how Power BI works! Now I need to step up my game!,https://www.youtube.com/watch?v=uwe8C7K8fXY
uwe8C7K8fXY,Beginner to PRO Data Analysis with Power BI - Full Length Course (with sample files!),849795,24471,964,Chandoo,714000,Science & Technology,0:42:50,2022-02-15T08:00:15.000Z,@wamiquesarwar,Marvellous lecture,https://www.youtube.com/watch?v=uwe8C7K8fXY
uwe8C7K8fXY,Beginner to PRO Data Analysis with Power BI - Full Length Course (with sample files!),849795,24471,964,Chandoo,714000,Science & Technology,0:42:50,2022-02-15T08:00:15.000Z,@THAMANSIYO-x5b,the best video on powerbi  i have ever watched. you went through a lot of different concept that too by a simple 40 mins video,https://www.youtube.com/watch?v=uwe8C7K8fXY
dMHWOhgzUhU,How To Get a Data Analyst Job (with No Experience),480883,20684,605,Alex The Analyst,973000,Education,0:07:37,2021-06-08T11:30:12.000Z,@Dev_4_hire,Alex is gradually beginning to look like the Egg man,https://www.youtube.com/watch?v=dMHWOhgzUhU
dMHWOhgzUhU,How To Get a Data Analyst Job (with No Experience),480883,20684,605,Alex The Analyst,973000,Education,0:07:37,2021-06-08T11:30:12.000Z,@language_loom,"I'm working as a UI developer, and i wanna work as a data analyst and maybe someday become a data scientist but it's hard to get an interview..😅",https://www.youtube.com/watch?v=dMHWOhgzUhU
dMHWOhgzUhU,How To Get a Data Analyst Job (with No Experience),480883,20684,605,Alex The Analyst,973000,Education,0:07:37,2021-06-08T11:30:12.000Z,@stephanienash3093,Thank you,https://www.youtube.com/watch?v=dMHWOhgzUhU
dMHWOhgzUhU,How To Get a Data Analyst Job (with No Experience),480883,20684,605,Alex The Analyst,973000,Education,0:07:37,2021-06-08T11:30:12.000Z,@rashmipathirana9899,Thank you very much. This is a great video i have seen 🎉❤,https://www.youtube.com/watch?v=dMHWOhgzUhU
dMHWOhgzUhU,How To Get a Data Analyst Job (with No Experience),480883,20684,605,Alex The Analyst,973000,Education,0:07:37,2021-06-08T11:30:12.000Z,@noahnomad3607,New subscriber here! Thank you for the informative video I am 27yrs old I’m currently a server/Bartender i’ve been doing restaurant jobs on and off I’m currently looking into Data Analytics and have been doing research about it if it’s for me or not and so far I’m inclined in learning and perusing it as a career any tips where to start? As far as learning/getting a certification?,https://www.youtube.com/watch?v=dMHWOhgzUhU
Xo5bwhnpec8,"Data Analyst Roadmap | Salaries , Interviews, Job openings",262908,7511,345,Fraz,496000,Education,0:22:14,2024-09-22T07:26:26.000Z,@mohammadfraz,"Thanks for watching the video.
Join odin school’s data science bootcamp https://hubs.la/Q02QGKjS0",https://www.youtube.com/watch?v=Xo5bwhnpec8
Xo5bwhnpec8,"Data Analyst Roadmap | Salaries , Interviews, Job openings",262908,7511,345,Fraz,496000,Education,0:22:14,2024-09-22T07:26:26.000Z,@shadabalam6712,"Sir i have a question?.. aaplog hmesha khoobsurat ldkiyon ko hi target kyu krte ho.. 42LAP , 38LPA 😅",https://www.youtube.com/watch?v=Xo5bwhnpec8
Xo5bwhnpec8,"Data Analyst Roadmap | Salaries , Interviews, Job openings",262908,7511,345,Fraz,496000,Education,0:22:14,2024-09-22T07:26:26.000Z,@phalgunibhuyan3881,"He is having an interview with ladies..... 😊
Keep it up....",https://www.youtube.com/watch?v=Xo5bwhnpec8
Xo5bwhnpec8,"Data Analyst Roadmap | Salaries , Interviews, Job openings",262908,7511,345,Fraz,496000,Education,0:22:14,2024-09-22T07:26:26.000Z,@MultiSkutube,Control ur hair dear,https://www.youtube.com/watch?v=Xo5bwhnpec8
Xo5bwhnpec8,"Data Analyst Roadmap | Salaries , Interviews, Job openings",262908,7511,345,Fraz,496000,Education,0:22:14,2024-09-22T07:26:26.000Z,@veerannabgundlurb339,Could you please mention the links that you prefer for learning?,https://www.youtube.com/watch?v=Xo5bwhnpec8
b7-N-odUPC0,How to get a data analytics Job in Nigeria,2016,92,22,Rebecca Ike,1080,Education,0:08:57,2024-09-26T08:34:10.000Z,@Africantaleswithbecky,"Wow,I'm not yet done watching this video, but the amount of value I have gotten is huge. Thank you so much for this ,I'm following ASAP!!",https://www.youtube.com/watch?v=b7-N-odUPC0
b7-N-odUPC0,How to get a data analytics Job in Nigeria,2016,92,22,Rebecca Ike,1080,Education,0:08:57,2024-09-26T08:34:10.000Z,@Noaholayiwola22,Subscribed 📌,https://www.youtube.com/watch?v=b7-N-odUPC0
b7-N-odUPC0,How to get a data analytics Job in Nigeria,2016,92,22,Rebecca Ike,1080,Education,0:08:57,2024-09-26T08:34:10.000Z,@UdemDivine,You're the best mentor i have ever meet ❤,https://www.youtube.com/watch?v=b7-N-odUPC0
b7-N-odUPC0,How to get a data analytics Job in Nigeria,2016,92,22,Rebecca Ike,1080,Education,0:08:57,2024-09-26T08:34:10.000Z,@IamDrew77,Any trust worthy place I can learn without technical background please?,https://www.youtube.com/watch?v=b7-N-odUPC0
b7-N-odUPC0,How to get a data analytics Job in Nigeria,2016,92,22,Rebecca Ike,1080,Education,0:08:57,2024-09-26T08:34:10.000Z,@maxwellagada1279,"U just got ursef a new subscriber,just start this journey and hoping it get beta by d day",https://www.youtube.com/watch?v=b7-N-odUPC0
Vqn1Vn9Pzr4,Data Analyst or Data Scientist?,58170,2347,26,codebasics,1210000,Education,0:00:29,2023-11-20T12:30:15.000Z,@sashankreddy7047,why prabas came in to this,https://www.youtube.com/watch?v=Vqn1Vn9Pzr4
Vqn1Vn9Pzr4,Data Analyst or Data Scientist?,58170,2347,26,codebasics,1210000,Education,0:00:29,2023-11-20T12:30:15.000Z,@ayushsainielite2469,just  the  thing i wanted to hear  ...,https://www.youtube.com/watch?v=Vqn1Vn9Pzr4
